mzmed,rtmed,180914JBIS_1,180914JBIS_2,180914JBIS_3,180914JNGJ_1,180914JNGJ_2,180914JNGJ_3,180914QC,180915CBCJ1_1,180915CBCJ1_2,180915CBCJ1_3,180915GBYJ_1,180915GBYJ_2,180915GBYJ_3,180915GGGP_1,180915GGGP_2,180915GGGP_3,180915JNMA_1,180915JNMA_2,180915JNMA_3,180915QC,180916GBAD1_1,180916GBAD1_2,180916GBAD1_3,180916GBCG_1,180916GBCG_2,180916GBCG_3,180916GGPJ_1,180916GGPJ_2,180916GGPJ_3,180916JBJJ_1,180916JBJJ_2,180916JBJJ_3,180916QC,180917CNDJ_1,180917CNDJ_2,180917CNDJ_3,180917CNSC_1,180917CNSC_2,180917CNSC_3,180917GNJJ1_1,180917GNJJ1_2,180917GNJJ1_3,180917GWIJ_1,180917GWIJ_2,180917GWIJ_3,180917QC,180919CBGS_1,180919CBGS_2,180919CBGS_3,180919CNGJ_1,180919CNGJ_2,180919CNGJ_3,180919GGGH_1,180919GGGH_2,180919GGGH_3,180919GGGY_1,180919GGGY_2,180919GGGY_3,180919JBWJ_1,180919JBWJ_2,180919JBWJ_3,180919JJJJ_1,180919JJJJ_2,180919JJJJ_3,180919JNYS_1,180919JNYS_2,180919JNYS_3,180919QC,180920CBCH_1,180920CBCH_2,180920CBCH_3,180920GGIC1_1,180920GGIC1_2,180920GGIC1_3,180920GGYP_1,180920GGYP_2,180920GGYP_3,180920GNCW_1,180920GNCW_2,180920GNCW_3,180920GWCC_1,180920GWCC_2,180920GWCC_3,180920JNMP_1,180920JNMP_2,180920JNMP_3,180920QC1,180920QC2,180928RI,181004CHAH_1,181004CHAH_2,181004CHAH_3,181004CHGL_1,181004CHGL_2,181004CHGL_3,181004CHHR_1,181004CHHR_2,181004CHHR_3,181004CHYN_1,181004CHYN_2,181004CHYN_3,181004QC,181005C_NIGE_1,181005C_NIGE_2,181005C_NIGE_3,181005CHGS_1,181005CHGS_2,181005CHGS_3,181005CHHN_1,181005CHHN_2,181005CHHN_3,181005O_CHIN_1,181005O_CHIN_2,181005O_CHIN_3,181005O_ETHI_1,181005O_ETHI_2,181005O_ETHI_3,181005O_INDI_1,181005O_INDI_2,181005O_NIGE_1,181005O_NIGE_2,181005O_NIGE_3,181005O_PAKI_1,181005O_PAKI_2,181005O_PAKI_3,181005QC1,181005QC2,181010O_INDI_1,181010O_INDI_2,181010O_INDI_3
126,20.95816667,702409.9109,720364.8901,270907.649,99483.65786,60522.79537,215416.653,143000.8135,267554.0854,47326.15679,204526.4565,7580.783973,10268.6722,6176.388253,8946.761635,9564.131092,10609.31591,104580.2073,70988.68295,25872.17332,53047.94564,16075.44615,32759.61359,74965.51585,12149.81174,9536.760262,7181.806995,72303.5466,23978.0571,30432.51618,32388.47684,10803.34051,25002.92682,158183.2906,194185.3999,71331.34962,42412.53795,4016.165609,7789.080865,5799.828695,96453.79312,80098.59641,82451.1736,38088.37601,39197.4723,71952.904,307084.9466,296412.0886,282730.5393,383205.5234,8589.794592,9001.281828,10714.53139,9140.177687,11673.63867,7812.025298,36123.55287,14271.44352,57118.43216,137488.1362,135837.0713,186133.1838,28505.75493,11207.8374,34470.07864,128637.998,77662.28798,58340.59665,107589.9259,11572.13778,19983.5186,18631.87412,234321.9375,217842.7687,146349.8031,119310.3208,87059.77187,124205.7388,32779.40978,51134.26472,46732.11379,38557.63558,51300.42836,38092.84945,91707.87682,154864.6048,187894.4524,326628.3965,69399.42336,370.3770619,49756.59213,52179.90462,22509.10863,103729.7943,70717.99688,66790.43898,2012.876089,3419.623984,1673.265217,36290.16724,17057.66942,13428.45651,369658.5629,135709.1078,152378.7247,114451.5331,189817.7213,108664.6492,164987.1387,229546.5762,302351.8763,253362.9788,11687.55237,13319.38789,16532.60938,40254.5278,97814.46261,60474.69024,61549.07538,58738.85756,113277.5635,200108.2212,135534.093,11934.56873,26075.67584,30274.44434,310325.9133,228866.3956,247888.4056,185160.9505,124585.3999
95,21.34215,351312.3149,466503.628,128586.6677,109489.3804,152030.9058,144068.2171,2499450.894,234452.0088,131361.5436,210772.4669,85125.58288,116587.8298,74737.29091,196486.9631,182484.788,169341.4763,194250.8829,143308.2493,289841.0718,214445.4492,102176.443,111392.2953,150895.3325,107340.7875,87214.25414,80213.71981,135933.7051,105721.7977,109277.7865,273658.7345,135350.2741,100739.7908,238022.9571,155101.071,280756.7327,134395.8616,65288.81166,126788.2267,88028.51855,197836.4751,117984.2096,135724.7396,138035.5959,131416.838,135466.1191,14243212.32,197743.1671,210694.3794,761116.7042,221335.3517,235273.5174,249953.6617,78813.172,92377.5279,60753.76658,90725.748,111202.3508,83375.1529,166122.898,192882.1831,182418.8685,94912.85452,194588.036,74795.20816,274923.7749,168982.5377,163949.6221,395875.4117,62879.51508,72739.1832,95491.22909,199109.4205,244083.4452,512169.0994,125384.9768,115161.1435,133164.9957,138740.4526,155249.8438,134111.0357,223624.2359,238772.1251,221857.0977,430249.9897,556879.5719,138048.3362,8505049.527,769253.1077,589.1326003,95401.68391,114645.6098,92692.37789,147331.7966,130828.4653,135967.9719,45069.0152,42246.57376,46045.5883,150874.8658,229344.8688,165312.6135,6252726.622,98259.73068,117919.0257,94626.3494,146679.7609,110792.0887,125398.8032,127731.7624,156102.347,138173.7996,51513.31119,50514.92448,59900.67645,53763.06778,70958.81893,68707.94868,144780.8614,92996.10081,116494.8878,132951.1432,371366.0343,83214.34092,66516.5903,69899.5954,9823238.921,6012952.92,269455.2252,120066.3913,143178.4505
50,21.34436667,80273.42082,87855.91515,26693.84932,22232.45201,29259.46085,35330.74295,39766.10966,54844.37035,55341.09989,60807.54608,20217.87796,24461.9858,20428.62285,32382.18498,34241.22754,38789.29896,39795.85677,25036.99289,20276.0694,26557.21902,29320.87813,41093.58982,50998.35787,38097.24329,31645.83364,27353.018,39905.45485,29306.77909,29663.03509,34408.21034,34712.01927,35889.29091,32860.16817,47254.68026,37466.47053,48684.65978,26196.97165,39126.21162,32762.28236,40972.73184,36167.9495,44818.62018,41965.6068,47105.19717,40025.25789,447941.2427,59354.32782,58893.18739,58950.82024,35666.83517,37651.69329,29424.024,23842.82865,25619.41832,26919.22883,29126.61688,38034.24463,30912.94835,63404.93262,55013.25187,53069.10654,25974.35918,27124.07666,24531.16006,50820.90999,41803.38744,40727.1733,317836.2189,20015.2459,28161.69446,32055.17009,100573.4479,80323.60107,81677.74574,41515.75137,41372.12585,40632.39111,29491.82015,35720.03644,22257.46553,43869.82735,37597.47913,34743.94032,37356.16511,41937.18933,99136.53299,61763.28363,30070.30319,689.6723845,39774.11574,54242.64503,37684.0406,53511.19013,55541.15857,59097.86369,24318.07472,22940.22982,24691.60377,56358.46397,57616.26122,56420.73957,84271.34912,35933.23239,38566.35968,42515.35304,52223.2057,42697.5703,51412.06146,47238.65019,55753.96299,60360.93406,23336.11745,18943.68691,21092.91818,19591.13946,21804.78747,20859.43972,44020.34298,45001.92624,40744.67198,48370.72391,47367.42891,36534.26748,27387.38497,33830.07052,392538.4046,233979.9087,47441.8219,51740.94255,36256.87825
69,21.34955833,662386.4586,703149.1249,366981.7719,317741.9513,396749.5864,460629.8758,222076.5614,901750.9589,1065047.779,867847.2629,182810.472,213951.0967,179461.0391,440008.4737,401108.6367,428744.2,272945.9934,262318.2282,200863.4418,144398.7164,385041.8896,622561.4038,604161.0893,522189.6933,420762.8489,351395.2343,482562.2086,479788.2059,398098.1704,334776.1469,436418.8593,354294.4523,180615.7305,526107.7978,521922.5038,595205.3109,323758.1696,608372.2476,484688.704,552718.3414,457232.7784,574848.1258,555040.9909,503054.6077,427949.1719,188167.7565,261009.7572,670006.8807,589281.2205,251800.9661,237849.362,380400.6883,284614.6062,240560.4403,201678.9618,460851.3222,592729.9673,402892.0571,658863.6128,489366.2039,629198.626,266543.6295,222787.0265,245999.4516,418055.1282,452098.334,395961.8752,206144.2492,189389.2604,238951.5178,279777.238,695881.3222,760050.012,817153.9025,165910.091,440846.0127,396636.1239,348446.0828,359748.5147,282057.7291,183857.5222,213490.109,162942.7526,295419.6199,304589.1723,251812.2408,280775.1621,121289.246,3186.882196,188657.9432,429903.4861,318382.1681,277600.5255,175447.3481,601005.259,177957.4332,146761.3943,175941.5792,756026.2864,746069.0701,729847.7704,233825.0078,227171.6079,388574.1637,274302.4688,537281.1478,366084.6854,440733.2626,354087.6073,510544.816,457689.914,199814.1221,125932.7137,108485.8762,119974.862,92718.098,72836.24692,166988.9321,153262.7201,264925.1269,487926.9829,302405.8975,121825.8129,233391.8452,247185.5416,227940.2032,142659.0697,462599.5172,558502.3141,681725.2106
39,21.34876667,538687.8103,805627.1295,270483.6604,234959.9091,227253.6696,346021.3421,236550.7974,638682.7359,671016.0376,675574.5053,154558.075,181792.5946,154493.9887,343809.0095,314464.8037,341757.9102,227573.249,222835.654,187238.1676,188254.1977,283218.1588,477539.1361,451081.946,399694.2206,330778.9729,275646.5904,402956.1236,367591.868,315854.3687,236137.738,326231.2266,305835.0285,603198.0707,430409.4293,357439.5567,409326.8137,254185.5919,469412.5723,359417.767,401685.3873,362624.2805,318030.9291,426661.1944,413206.9591,357958.3014,333732.034,531172.6439,526359.2436,413691.0659,257120.2362,235943.1304,314206.7417,250974.7923,211408.7203,182264.4499,335158.6258,447774.497,322683.4856,535121.6193,541029.187,575492.8331,254406.6587,199433.5926,169880.2326,413805.0486,424705.4624,376584.224,722707.4586,202913.3866,208910.2396,276680.2398,959951.8826,637726.2871,627911.9279,330385.7702,255380.6492,315285.1301,222028.6938,218343.2832,265439.4834,186955.4863,172283.3364,150984.8685,255403.7805,265134.5536,247983.9232,359654.9158,167046.16,7661.939236,227440.995,280937.6412,290093.0297,260403.5766,184584.6814,537716.7171,128137.9332,121905.8531,173817.4252,488904.3158,368082.9054,562624.0638,379614.1468,224538.2015,318842.4394,170171.1277,457595.9592,352601.0488,257468.4056,416451.6511,420924.812,307676.0995,144676.5298,146353.1323,110771.0728,139452.4287,107301.4673,141629.1977,295032.6041,177473.558,197632.6407,305541.4934,289908.4839,325376.4627,207239.4055,239566.1277,277450.6657,145978.4931,171423.1123,211749.8623,180794.2409
41.09999847,21.35073333,347244.9741,741187.1009,169195.1903,164086.9271,151744.8249,258442.1925,131082.1621,1011417.63,1199196.953,399930.8517,78120.12075,244587.9083,110710.2853,682735.746,338435.7943,300789.5112,147113.0283,183292.8113,131156.0178,67007.47938,273863.349,409770.6585,610578.3727,426494.8905,339782.1606,214334.8632,261859.6471,127792.2607,149558.6656,162354.6998,371577.1432,261977.0752,104360.4182,520689.0577,450435.9971,703377.2847,293298.3215,355674.6242,483109.1308,139848.8471,326566.1929,571685.8281,306347.168,596620.0853,560043.5128,191897.013,649626.159,739683.7026,729286.5565,323744.0111,305506.2193,215866.6806,369862.8969,279680.9132,312989.7308,412291.6885,730210.8078,562483.3526,893313.7183,749519.5817,388295.2227,178792.7864,248207.4158,218506.5036,568838.1725,430115.1577,557327.7366,404449.52,153575.4526,292422.7017,224544.3698,918982.1559,1134651.462,1147014.626,610315.8665,538344.0296,482141.3656,407880.2833,431649.2128,169785.9548,226084.6208,245895.7546,72484.56151,353736.7552,306113.2597,324938.8015,180732.6543,117596.7778,9438.750068,673348.445,900203.6688,746531.5206,1093097.162,975192.221,1119504.534,517492.2646,483638.0404,530139.4802,1162061.962,1315596.799,828640.802,381167.7622,614707.1686,661197.2015,631399.8564,973351.6169,922621.3021,868857.6031,592677.0087,1025590.852,761215.1588,383759.4491,362588.4433,352078.2186,430130.1322,337089.7417,410485.3033,779738.8705,779230.8479,802728.3148,767984.9163,814841.9325,722241.5941,557239.3924,631107.4191,328435.9959,204963.2464,897408.5429,997875.9851,1148861.303
42,21.3455,789823.9435,1062688.799,577024.9018,235534.2679,216176.347,400228.9223,340444.6574,315375.2741,148808.9218,471850.8177,71574.20473,87977.2763,88659.88949,165955.4145,119406.5142,147827.7977,277330.3788,109113.1273,96307.92245,85933.54347,122003.8564,141493.1476,222365.9495,95067.96664,130398.9232,106898.4171,260047.0348,168011.8906,193322.0584,136111.9564,149467.7775,113525.2244,451449.4026,453447.4527,236254.1415,227887.0569,78059.34221,128445.5903,81171.11061,325471.6429,260957.9881,194219.2775,179161.8732,205700.9829,281780.0983,171238.86,558128.6309,593484.1047,732185.6863,109569.4775,96911.42935,109122.1749,81961.74554,93622.81529,77224.76986,234783.1626,262360.0781,244001.7455,453027.1331,429536.6162,426146.1974,193978.5331,66526.54207,90271.87858,266087.5859,220623.2136,236169.7713,189541.4229,78813.94167,92458.97755,78438.45551,733677.5296,363658.0987,377532.114,373575.5419,245687.1045,448493.9768,76250.50535,84304.39724,114973.9944,190633.4001,59201.0161,182507.2854,361663.5164,544054.405,538853.9181,213913.6472,82306.89796,4634.624084,231144.3932,322623.8339,265579.1743,387065.1831,341334.2805,400709.9609,184822.3949,158325.422,171658.5932,379115.6825,488803.5074,373302.6994,169086.4911,225630.3648,216501.133,226208.9449,304952.309,330357.1595,321321.5571,140767.0807,393126.839,265102.7488,32624.45874,132477.8958,110170.9604,151086.95,278102.5348,138684.4342,282925.735,272736.4645,296634.1669,269471.592,280758.542,243497.0132,188020.4565,205182.0283,142893.0352,87456.21101,336085.5115,357337.2134,412018.858
102,20.97718333,270402.3107,176083.4125,145796.2546,49965.73014,31878.81488,104887.031,48162.29128,272078.0315,19457.99141,200655.1797,2375.022674,17000.42836,1645.800962,23707.19665,23818.40166,23229.07457,73006.5188,34337.89135,10265.55276,19260.40381,6063.624756,12689.57029,21687.32316,2089.931964,9269.896263,1355.615234,16180.80614,3263.600303,8607.586023,16370.52902,13787.6973,6594.574591,81533.49077,88188.05733,27637.86683,14283.18921,1132.887563,1399.430994,668.7480693,54969.40062,11594.10651,48512.87085,15152.05871,14299.6868,26122.63267,75405.85557,155819.7575,205914.9307,247310.0212,2079.766159,1859.646277,2111.254022,1403.799923,7046.90025,1474.41869,14007.75516,2503.869864,22707.63257,64453.17514,82856.26338,81347.44414,27160.91712,8073.102885,21933.13951,65260.65382,33135.24819,57816.69083,45129.16322,2745.578421,9105.914795,8971.565838,130987.113,125179.6492,93986.742,88157.67906,49286.4945,76169.36157,11651.55277,12101.02158,10057.88523,28610.38397,32827.97368,20562.28067,35902.05301,116653.1438,126887.8304,160265.9452,21846.15583,0,32905.98308,30903.54876,23093.54316,59047.6317,51948.05318,39282.54345,1032.299983,786.3953757,708.8113929,17572.77468,29680.16987,14294.41272,128062.7857,105932.4691,116062.0052,71973.63881,153709.8726,75588.27287,140623.571,206951.6158,276629.0694,189969.7484,5367.861424,3205.425939,5841.76729,37790.20043,58783.13964,54869.4662,40570.10067,59685.76976,89830.17343,185477.0668,106104.2054,20197.686,34495.71086,20803.866,115394.2432,114090.5536,323789.3586,149921.6841,92656.83662
78,20.67553333,75002.80585,83823.72986,224574.6711,163683.2953,231737.1369,233357.989,422263.6834,172721.7945,62432.03735,203214.4575,8542.600458,12745.75051,7920.206011,13750.94776,12643.92188,13931.98517,48310.24744,34512.94727,24870.3938,126126.5151,23831.09155,34144.63096,50662.43728,17877.65525,15124.0549,12839.71488,45216.40866,31466.62528,25952.85943,25161.49599,17281.57505,39727.60209,142256.8709,41604.58296,125563.928,48309.85503,13704.96498,25409.85539,16591.22303,70491.19062,163597.09,99389.12655,136702.1478,235378.7443,129104.1354,448975.295,70036.0816,109605.7162,126247.9647,18278.45733,17527.89696,21527.59583,11689.2695,16459.68288,14603.12784,45029.05783,37867.1359,33486.14429,104015.8983,98564.85153,120826.2973,36727.1575,30034.87815,34155.08371,145325.3833,126973.3908,110031.3135,266531.0798,44535.15041,63296.0771,68095.99492,106161.0205,126869.9496,83870.93142,93867.193,88981.26835,92277.8062,44798.37114,53342.98808,72532.67747,21460.08753,20836.7688,21580.67124,77621.12792,106709.2454,78170.10491,330750.5294,183147.8777,416.6844177,105609.7612,146604.7092,127061.5139,127947.6331,135978.6026,159125.5284,12416.64647,12487.32166,10719.0503,28565.05979,32554.88771,20170.58053,608046.3263,128913.1201,182501.4623,145288.2738,117741.1916,83206.81506,142230.5525,126544.0561,209475.015,190324.7084,45285.86795,69946.77935,82295.14723,45814.65707,123114.7857,75248.46552,123272.894,132875.5936,111004.4291,154497.9594,113843.4836,232561.4213,154043.6442,231636.594,520351.2928,477630.737,173326.2039,169216.6589,134426.2274
106,20.68441667,305363.0935,85399.03278,274842.5959,187670.9964,216151.4002,301526.1148,502144.6499,235781.0135,237358.8237,254012.3365,11554.81549,14741.49364,6270.933672,13345.66352,14539.40324,14243.86959,51789.42078,35204.76405,27060.96254,168450.7862,26744.66898,34287.38678,53439.36232,13628.58729,15503.64057,8074.818883,45446.10629,34710.93027,37162.37044,19688.07822,14689.96846,45419.16354,150156.7816,35211.28168,133928.8783,154726.1222,14312.16647,23081.99942,12745.41278,82053.19926,173801.6706,134104.0524,162905.4076,271389.1468,151384.0215,470550.7439,71758.1087,136824.1032,139128.9596,12793.14829,14100.20488,15819.64919,7713.986762,8099.932796,9133.22215,48469.49198,41136.99411,28754.67443,103719.9995,120114.7242,160834.3951,67961.18246,37049.86098,32368.58538,90843.05893,154947.4447,87161.1078,288407.9306,56043.71453,71118.28808,73713.36838,85325.04613,145624.6468,109224.0327,87577.51024,103352.4924,101443.6854,44070.87088,70500.93582,100021.1115,14016.51453,16617.31153,13450.41101,78213.51087,112446.2563,90341.65546,316780.4823,193468.257,78.03158782,119413.4057,165985.0747,154570.2213,148442.6989,158529.0136,188887.5761,6132.057702,6362.910118,6525.710112,22720.85073,32115.89984,11972.40045,639374.5407,146883.5952,199261.5471,158866.2037,123502.9004,75181.92514,154080.9618,138124.2827,234043.2917,213645.4143,53261.12871,79669.38865,93795.89339,45660.31265,143987.2495,82249.0185,137469.0656,146944.0973,121200.7743,168925.0298,130217.2199,270397.5335,180478.7966,277677.5069,533038.7512,509514.7557,198185.6109,193694.7498,156693.7718
137,20.70818333,148078.3856,200034.8056,104781.5469,134033.487,114141.1282,77558.14463,304541.0438,125021.9792,161909.1525,149806.7902,3504.829272,6214.722077,2375.585229,7027.125549,7048.648256,6632.875381,106209.7641,43056.18726,15798.10608,69335.71946,13463.04445,20832.24675,91089.37685,7983.775457,8002.871736,5222.366428,86195.84435,19941.28464,19749.52376,15635.49554,8468.889144,22973.33407,88900.02743,25428.46069,81613.33846,79767.19344,5052.176983,13817.59585,6122.354437,34598.8632,118568.7639,162846.4704,82105.98143,169299.2707,86847.97073,282119.6683,40392.56307,76263.76325,81711.10631,8220.318574,6997.336961,10416.63079,3398.188741,3424.638564,3409.679807,23942.29263,19786.43716,18943.53757,47989.71351,63003.26966,83532.60708,17683.68509,20946.81934,16850.47585,69915.46491,76136.44178,67070.61941,157381.765,26446.16868,34291.0069,43949.99033,46770.45547,72612.30387,61405.45647,46787.9988,45958.14855,63366.90369,24354.47346,35223.5294,26085.37812,6052.657464,6270.250354,4250.771411,38806.86686,56299.81228,50381.43836,182860.4851,106593.8562,0,67866.08652,89128.00002,85367.92309,80778.79891,84013.60861,100349.0581,2705.234819,2211.626667,2295.619804,9434.787001,15073.12857,28163.98121,350175.2313,60891.34122,108326.6684,86531.69487,72331.28254,51309.15365,89770.31845,92287.77216,125198.9249,112048.4131,27201.46951,41101.18843,51868.80803,24086.48559,76313.96755,38652.51572,71492.83301,77696.66789,55280.27145,87252.58417,70812.8372,148370.9542,94813.8562,151937.4506,299052.4134,282098.8095,106272.8613,103138.3231,84869.77221
77,21.3338,175732.4093,174444.8887,94051.08666,72395.46026,95396.4442,119228.7767,100377.6708,240584.8115,249532.2656,222026.7181,89410.48838,105213.1972,72002.97352,133743.4167,134574.4704,139126.543,108937.038,77035.66435,65366.04783,50231.33971,104921.5042,118155.028,155266.2727,136368.3769,114863.9972,105981.1639,119287.475,92903.91352,89109.93136,111697.1553,124580.9689,115041.6723,87667.93507,152744.9341,123490.5453,145174.2618,87412.57049,131137.797,110057.688,126247.45,98517.76078,133882.1881,137832.3451,128868.4783,123234.0908,156397.2117,186909.5986,185401.4542,169145.9444,89914.62573,87109.98813,97743.9643,81309.46738,99703.14383,73671.29,114345.7989,128755.3497,103980.8543,171635.431,165492.9416,175270.2671,99025.51363,99431.58248,97043.61326,133815.0244,111097.7528,120009.9569,71273.94253,81266.97429,91140.85106,98505.21857,166929.4051,217913.0368,204334.4219,125913.2644,121257.3154,114028.8191,98786.56696,97075.74215,89483.38225,162880.0019,164195.9068,112194.9711,114039.0477,115912.3554,126189.5503,218232.3022,72033.12242,2380.341919,127809.0129,176025.1628,138731.5382,155854.0202,168129.7067,172837.6623,85271.50709,78065.743,83625.47327,227977.982,257896.5731,198239.171,131358.0197,126977.508,136983.4449,115439.8287,147090.2576,129114.1027,151585.2967,151826.4816,182226.2817,155313.3328,79187.34218,82737.41183,80865.66544,85505.41665,75912.15032,77008.6752,143251.9398,140722.6732,131929.0172,121800.5926,154477.2434,122796.4318,96051.201,99084.90689,85950.76937,99555.23108,140071.0711,157517.0138,155575.2063
97,20.90041667,269581.358,268818.1697,347053.9558,402750.1775,429538.0186,394146.3712,559596.053,457059.5567,532143.6263,458130.3305,206918.9442,213357.5709,196116.1848,258474.4965,276528.3282,236966.2987,166033.0494,222505.9285,204896.4329,444000.8076,135682.9126,363289.8938,283146.4504,359264.603,252340.8414,237773.68,308476.7436,295673.2649,230246.2337,275685.9645,236496.595,347932.5601,479547.6569,335322.3896,350096.1481,392433.0776,138757.0861,238851.3896,184464.8339,320671.5611,285132.567,362667.0938,390933.3704,279919.6099,286174.0113,659206.6314,334144.2138,359286.7295,346264.9821,250259.85,232227.7285,280267.0731,135039.3413,159400.5806,148825.7783,299514.6934,355810.3537,279795.2149,315724.6829,320966.864,347231.9725,205149.1931,159916.3981,207479.2454,249065.4399,287421.2512,298845.1448,483308.4499,144846.473,139621.0691,169729.9754,324188.7952,339131.5853,381502.3582,223394.5586,203925.3477,225998.4503,286340.9922,314763.3187,264417.7062,142694.946,145114.6473,114828.4609,287512.625,357856.1274,396525.4582,589876.1227,482718.9483,541.066766,180080.8856,280794.718,181150.2737,649901.5457,471429.3937,554144.4766,26438.85542,25830.1695,62425.19064,659452.93,674897.808,558761.2621,503361.6954,186030.6635,212795.9371,192846.2087,250004.475,248587.2333,240350.6641,332603.9075,544380.8724,399065.7972,163414.206,122617.3968,113773.6134,158999.3968,157061.2153,139079.2836,328009.9618,328536.2399,213702.0958,241077.8882,236717.9194,122309.971,93918.0429,86869.18047,468080.2638,260605.1117,347199.9204,431324.8263,481114.2574
